revenue_record_id,transaction_id,booking_date,customer_id,product,booked_amount_usd,revenue_category,mismatch_type
REV001204,TX001228,2024-08-13,CUST0145,transaction_fee,142.91,Transaction Revenue,matched
REV001205,TX001229,2024-08-13,CUST0449,professional_services,1979.7,Services Revenue,matched
REV001206,TX001230,2024-08-13,CUST0192,transaction_fee,99.68,Transaction Revenue,matched
REV001207,TX001231,2024-08-13,CUST0250,professional_services,3883.21,Services Revenue,matched
REV001208,TX001232,2024-08-13,CUST0114,transaction_fee,121.98,Transaction Revenue,matched
REV001209,TX001233,2024-08-13,CUST0026,subscription_monthly,284.35,Recurring Revenue,matched
REV001210,TX001234,2024-08-13,CUST0271,subscription_monthly,113.49,Recurring Revenue,matched
REV001211,TX001235,2024-08-14,CUST0499,transaction_fee,128.92,Transaction Revenue,matched
REV001212,TX001236,2024-08-14,CUST0033,transaction_fee,20.62,Transaction Revenue,matched
REV001213,TX001237,2024-08-14,CUST0062,subscription_monthly,219.36,Recurring Revenue,matched
REV001214,TX001238,2024-08-14,CUST0229,subscription_monthly,229.33,Recurring Revenue,matched
REV001215,TX001239,2024-08-14,CUST0303,professional_services,3549.75,Services Revenue,matched
REV001216,TX001240,2024-08-14,CUST0095,subscription_annual,971.25,Recurring Revenue,matched
REV001217,TX001241,2024-08-14,CUST0035,subscription_annual,2647.22,Recurring Revenue,matched
REV001218,TX001242,2024-08-14,CUST0193,subscription_annual,745.92,Recurring Revenue,matched
REV001219,TX001243,2024-08-14,CUST0456,subscription_monthly,43.48,Recurring Revenue,matched
REV001220,TX001244,2024-08-14,CUST0076,subscription_monthly,222.72,Recurring Revenue,matched
REV001221,TX001245,2024-08-14,CUST0379,subscription_monthly,157.38,Recurring Revenue,matched
REV001222,TX001246,2024-08-15,CUST0249,subscription_monthly,258.26,Recurring Revenue,matched
REV001223,TX001247,2024-08-15,CUST0083,transaction_fee,58.13,Transaction Revenue,matched
REV001224,TX001248,2024-08-15,CUST0025,subscription_annual,755.14,Recurring Revenue,amount_mismatch
REV001225,TX001249,2024-08-15,CUST0057,transaction_fee,125.63,Transaction Revenue,matched
REV001226,TX001250,2024-08-15,CUST0032,api_usage,276.71,Usage Revenue,matched
REV001227,TX001251,2024-08-16,CUST0319,subscription_monthly,80.08,Recurring Revenue,matched
REV001228,TX001252,2024-09-04,CUST0012,transaction_fee,108.34,Transaction Revenue,period_shift
REV001229,TX001253,2024-08-16,CUST0319,subscription_annual,1670.01,Recurring Revenue,matched
REV001230,TX001254,2024-08-16,CUST0333,api_usage,304.13,Usage Revenue,matched
REV001231,TX001255,2024-08-16,CUST0092,subscription_monthly,153.44,Recurring Revenue,matched
REV001232,TX001256,2024-08-16,CUST0001,transaction_fee,124.48,Transaction Revenue,matched
REV001233,TX001257,2024-08-16,CUST0435,transaction_fee,124.6,Transaction Revenue,matched
REV001234,TX001258,2024-08-16,CUST0326,subscription_monthly,220.53,Recurring Revenue,matched
REV001235,TX001259,2024-08-16,CUST0136,subscription_monthly,57.46,Recurring Revenue,matched
REV001236,TX001260,2024-08-17,CUST0196,transaction_fee,125.99,Transaction Revenue,matched
REV001237,TX001261,2024-08-17,CUST0133,transaction_fee,100.98,Transaction Revenue,matched
REV001238,TX001262,2024-08-18,CUST0473,subscription_monthly,217.2,Recurring Revenue,matched
REV001239,TX001263,2024-08-18,CUST0086,transaction_fee,55.08,Transaction Revenue,matched
REV001240,TX001264,2024-08-18,CUST0476,subscription_monthly,266.41,Recurring Revenue,matched
REV001241,TX001265,2024-08-18,CUST0295,transaction_fee,109.08,Transaction Revenue,matched
REV001242,TX001266,2024-08-18,CUST0279,subscription_monthly,59.4,Recurring Revenue,matched
REV001243,TX001267,2024-08-18,CUST0324,api_usage,206.85,Usage Revenue,matched
REV001244,TX001268,2024-08-18,CUST0180,subscription_monthly,268.32,Recurring Revenue,matched
REV001245,TX001269,2024-08-18,CUST0004,subscription_monthly,41.74,Recurring Revenue,matched
REV001246,TX001270,2024-08-19,CUST0126,subscription_monthly,288.58,Recurring Revenue,matched
REV001247,TX001271,2024-08-20,CUST0175,subscription_monthly,212.37,Recurring Revenue,matched
REV001248,TX001272,2024-08-20,CUST0251,subscription_annual,1994.72,Recurring Revenue,matched
REV001249,TX001273,2024-08-20,CUST0021,subscription_monthly,102.05,Recurring Revenue,matched
REV001250,TX001274,2024-08-20,CUST0485,transaction_fee,38.07,Transaction Revenue,matched
REV001251,TX001275,2024-08-20,CUST0440,subscription_monthly,283.36,Recurring Revenue,matched
REV001252,TX001276,2024-08-20,CUST0105,subscription_monthly,109.53,Recurring Revenue,matched
REV001253,TX001277,2024-08-20,CUST0066,subscription_monthly,238.39,Recurring Revenue,matched
REV001254,TX001278,2024-08-20,CUST0443,subscription_monthly,135.14,Recurring Revenue,matched
REV001255,TX001279,2024-08-20,CUST0263,subscription_monthly,66.6,Recurring Revenue,matched
REV001256,TX001280,2024-08-20,CUST0049,subscription_annual,318.93,Recurring Revenue,matched
REV001257,TX001281,2024-08-20,CUST0016,subscription_annual,1759.49,Recurring Revenue,matched
REV001258,TX001282,2024-08-21,CUST0145,subscription_annual,2924.6,Recurring Revenue,matched
REV001259,TX001283,2024-08-21,CUST0340,subscription_annual,1286.67,Recurring Revenue,matched
REV001260,TX001284,2024-08-22,CUST0250,subscription_annual,1254.42,Recurring Revenue,matched
REV001261,TX001285,2024-08-22,CUST0343,subscription_monthly,121.9,Recurring Revenue,matched
REV001262,TX001286,2024-08-22,CUST0354,subscription_annual,1695.47,Recurring Revenue,duplicate
REV001263,TX001286,2024-08-22,CUST0354,subscription_annual,1695.47,Recurring Revenue,duplicate
REV001264,TX001287,2024-08-22,CUST0075,professional_services,2482.99,Services Revenue,matched
REV001265,TX001288,2024-08-23,CUST0290,subscription_annual,2665.77,Recurring Revenue,matched
REV001266,TX001289,2024-08-23,CUST0417,transaction_fee,76.32,Transaction Revenue,matched
REV001267,TX001290,2024-08-23,CUST0282,subscription_monthly,166.09,Recurring Revenue,matched
REV001268,TX001291,2024-08-23,CUST0066,transaction_fee,21.62,Transaction Revenue,matched
REV001269,TX001292,2024-08-23,CUST0125,transaction_fee,147.43,Transaction Revenue,duplicate
REV001270,TX001292,2024-08-23,CUST0125,transaction_fee,147.43,Transaction Revenue,duplicate
REV001271,TX001293,2024-08-23,CUST0319,subscription_annual,964.93,Recurring Revenue,matched
REV001272,TX001294,2024-08-23,CUST0087,professional_services,830.14,Services Revenue,matched
REV001273,TX001295,2024-08-23,CUST0041,subscription_monthly,208.05,Recurring Revenue,matched
REV001274,TX001296,2024-08-24,CUST0470,subscription_monthly,189.75,Recurring Revenue,matched
REV001275,TX001297,2024-08-24,CUST0186,transaction_fee,62.86,Transaction Revenue,matched
REV001276,TX001298,2024-08-24,CUST0354,transaction_fee,63.91,Transaction Revenue,matched
REV001277,TX001299,2024-08-24,CUST0380,subscription_monthly,240.97,Recurring Revenue,matched
REV001278,TX001300,2024-08-24,CUST0335,subscription_monthly,81.84,Recurring Revenue,matched
REV001279,TX001301,2024-08-24,CUST0266,subscription_monthly,250.47,Recurring Revenue,matched
REV001280,TX001302,2024-08-24,CUST0271,subscription_monthly,204.16,Recurring Revenue,matched
REV001281,TX001303,2024-08-24,CUST0042,transaction_fee,63.43,Transaction Revenue,matched
REV001282,TX001304,2024-08-25,CUST0093,subscription_annual,1526.68,Recurring Revenue,matched
REV001283,TX001305,2024-08-25,CUST0185,subscription_monthly,98.29,Recurring Revenue,duplicate
REV001284,TX001305,2024-08-25,CUST0185,subscription_monthly,98.29,Recurring Revenue,duplicate
REV001285,TX001306,2024-08-25,CUST0215,subscription_monthly,232.07,Recurring Revenue,matched
REV001286,TX001307,2024-08-25,CUST0017,subscription_monthly,167.48,Recurring Revenue,matched
REV001287,TX001309,2024-08-26,CUST0265,transaction_fee,89.81,Transaction Revenue,matched
REV001288,TX001310,2024-08-26,CUST0114,professional_services,4980.81,Services Revenue,matched
REV001289,TX001311,2024-08-26,CUST0292,transaction_fee,65.85,Transaction Revenue,matched
REV001290,TX001312,2024-08-26,CUST0457,subscription_monthly,277.59,Recurring Revenue,matched
REV001291,TX001313,2024-08-26,CUST0464,api_usage,175.78,Usage Revenue,matched
REV001292,TX001314,2024-08-26,CUST0292,transaction_fee,9.16,Transaction Revenue,matched
REV001293,TX001315,2024-08-26,CUST0048,transaction_fee,31.43,Transaction Revenue,matched
REV001294,TX001316,2024-08-27,CUST0307,subscription_annual,1420.48,Recurring Revenue,matched
REV001295,TX001317,2024-08-27,CUST0097,subscription_monthly,88.3,Recurring Revenue,matched
REV001296,TX001318,2024-08-27,CUST0375,subscription_monthly,29.06,Recurring Revenue,matched
REV001297,TX001319,2024-08-27,CUST0095,subscription_monthly,276.05,Recurring Revenue,matched
REV001298,TX001320,2024-08-28,CUST0326,subscription_monthly,256.85,Recurring Revenue,matched
REV001299,TX001321,2024-08-28,CUST0074,subscription_monthly,229.42,Recurring Revenue,matched
REV001300,TX001322,2024-08-28,CUST0336,subscription_annual,743.1,Recurring Revenue,matched
REV001301,TX001323,2024-08-29,CUST0068,transaction_fee,18.93,Transaction Revenue,matched
REV001302,TX001324,2024-08-29,CUST0246,subscription_annual,472.53,Recurring Revenue,matched
REV001303,TX001325,2024-08-29,CUST0406,subscription_monthly,224.49,Recurring Revenue,matched
REV001304,TX001326,2024-08-29,CUST0077,professional_services,4679.64,Services Revenue,matched
REV001305,TX001327,2024-08-29,CUST0208,api_usage,218.12,Usage Revenue,matched
REV001306,TX001328,2024-08-29,CUST0372,transaction_fee,18.75,Transaction Revenue,matched
REV001307,TX001329,2024-08-30,CUST0254,professional_services,2805.77,Services Revenue,matched
REV001308,TX001330,2024-08-30,CUST0221,subscription_annual,1231.85,Recurring Revenue,matched
REV001309,TX001331,2024-08-30,CUST0262,professional_services,2186.71,Services Revenue,matched
REV001310,TX001332,2024-08-30,CUST0410,subscription_monthly,196.76,Recurring Revenue,matched
REV001311,TX001333,2024-08-30,CUST0331,subscription_monthly,223.05,Recurring Revenue,matched
REV001312,TX001334,2024-08-30,CUST0344,subscription_monthly,58.86,Recurring Revenue,matched
REV001313,TX001335,2024-08-30,CUST0477,subscription_monthly,38.61,Recurring Revenue,matched
REV001314,TX001336,2024-08-31,CUST0259,subscription_monthly,297.47,Recurring Revenue,matched
REV001315,TX001337,2024-08-31,CUST0308,transaction_fee,35.68,Transaction Revenue,matched
REV001316,TX001338,2024-08-31,CUST0074,transaction_fee,8.69,Transaction Revenue,amount_mismatch
REV001317,TX001339,2024-09-01,CUST0125,subscription_annual,802.66,Recurring Revenue,matched
REV001318,TX001340,2024-09-02,CUST0188,subscription_monthly,39.52,Recurring Revenue,matched
REV001319,TX001341,2024-09-02,CUST0254,transaction_fee,59.38,Transaction Revenue,matched
REV001320,TX001343,2024-09-02,CUST0321,subscription_monthly,121.14,Recurring Revenue,matched
REV001321,TX001344,2024-09-02,CUST0308,transaction_fee,67.18,Transaction Revenue,matched
REV001322,TX001345,2024-09-03,CUST0235,subscription_monthly,211.41,Recurring Revenue,matched
REV001323,TX001346,2024-09-03,CUST0474,subscription_monthly,166.4,Recurring Revenue,matched
REV001324,TX001347,2024-09-03,CUST0250,api_usage,431.42,Usage Revenue,matched
REV001325,TX001348,2024-09-03,CUST0332,subscription_monthly,262.83,Recurring Revenue,matched
REV001326,TX001349,2024-09-03,CUST0398,subscription_annual,316.76,Recurring Revenue,matched
REV001327,TX001350,2024-09-03,CUST0345,api_usage,390.13,Usage Revenue,matched
REV001328,TX001351,2024-09-03,CUST0072,transaction_fee,69.65,Transaction Revenue,matched
REV001329,TX001352,2024-09-03,CUST0235,subscription_monthly,295.99,Recurring Revenue,matched
REV001330,TX001353,2024-09-05,CUST0324,subscription_monthly,159.47,Recurring Revenue,matched
REV001331,TX001354,2024-09-05,CUST0156,subscription_monthly,295.46,Recurring Revenue,matched
REV001332,TX001355,2024-09-05,CUST0455,transaction_fee,113.43,Transaction Revenue,matched
REV001333,TX001356,2024-09-05,CUST0394,subscription_annual,961.23,Recurring Revenue,matched
REV001334,TX001357,2024-09-05,CUST0115,subscription_monthly,174.37,Recurring Revenue,matched
REV001335,TX001358,2024-09-05,CUST0313,professional_services,4964.61,Services Revenue,matched
REV001336,TX001359,2024-09-06,CUST0228,subscription_annual,2605.33,Recurring Revenue,matched
REV001337,TX001360,2024-09-06,CUST0322,subscription_monthly,55.29,Recurring Revenue,matched
REV001338,TX001361,2024-09-06,CUST0346,subscription_annual,2197.2,Recurring Revenue,matched
REV001339,TX001362,2024-09-06,CUST0245,transaction_fee,52.49,Transaction Revenue,matched
REV001340,TX001363,2024-09-06,CUST0306,subscription_monthly,30.89,Recurring Revenue,matched
REV001341,TX001364,2024-09-06,CUST0014,subscription_monthly,137.94,Recurring Revenue,matched
REV001342,TX001365,2024-09-07,CUST0016,transaction_fee,35.98,Transaction Revenue,matched
REV001343,TX001366,2024-09-07,CUST0438,subscription_annual,2500.95,Recurring Revenue,matched
REV001344,TX001367,2024-09-07,CUST0427,subscription_annual,1200.79,Recurring Revenue,matched
REV001345,TX001368,2024-09-07,CUST0042,subscription_annual,2524.31,Recurring Revenue,matched
REV001346,TX001369,2024-09-07,CUST0465,subscription_monthly,29.16,Recurring Revenue,matched
REV001347,TX001370,2024-09-07,CUST0110,subscription_monthly,112.11,Recurring Revenue,matched
REV001348,TX001371,2024-09-07,CUST0278,subscription_annual,941.15,Recurring Revenue,matched
REV001349,TX001372,2024-09-08,CUST0324,subscription_monthly,92.06,Recurring Revenue,matched
REV001350,TX001373,2024-09-08,CUST0019,subscription_monthly,47.41,Recurring Revenue,matched
REV001351,TX001374,2024-09-08,CUST0066,transaction_fee,28.88,Transaction Revenue,matched
REV001352,TX001375,2024-09-08,CUST0167,professional_services,2999.97,Services Revenue,matched
REV001353,TX001376,2024-09-08,CUST0073,transaction_fee,44.41,Transaction Revenue,matched
REV001354,TX001377,2024-09-08,CUST0403,api_usage,211.61,Usage Revenue,matched
REV001355,TX001378,2024-09-08,CUST0400,subscription_monthly,130.75,Recurring Revenue,matched
REV001356,TX001379,2024-09-09,CUST0310,professional_services,4441.57,Services Revenue,matched
REV001357,TX001380,2024-09-09,CUST0409,subscription_monthly,273.43,Recurring Revenue,matched
REV001358,TX001381,2024-09-09,CUST0112,professional_services,2718.31,Services Revenue,matched
REV001359,TX001382,2024-09-14,CUST0274,professional_services,1985.7,Services Revenue,period_shift
REV001360,TX001383,2024-09-09,CUST0407,transaction_fee,16.91,Transaction Revenue,matched
REV001361,TX001384,2024-09-09,CUST0373,professional_services,4790.31,Services Revenue,matched
REV001362,TX001385,2024-09-10,CUST0085,subscription_annual,452.61,Recurring Revenue,matched
REV001363,TX001386,2024-09-10,CUST0139,subscription_monthly,109.37,Recurring Revenue,matched
REV001364,TX001388,2024-09-10,CUST0105,subscription_annual,1155.08,Recurring Revenue,matched
REV001365,TX001389,2024-09-10,CUST0324,subscription_monthly,73.36,Recurring Revenue,matched
REV001366,TX001390,2024-09-11,CUST0281,transaction_fee,117.69,Transaction Revenue,matched
REV001367,TX001391,2024-09-11,CUST0447,professional_services,1051.24,Services Revenue,matched
REV001368,TX001392,2024-09-11,CUST0480,subscription_monthly,200.42,Recurring Revenue,matched
REV001369,TX001393,2024-09-11,CUST0414,transaction_fee,19.45,Transaction Revenue,matched
REV001370,TX001394,2024-09-12,CUST0429,api_usage,39.92,Usage Revenue,matched
REV001371,TX001395,2024-09-12,CUST0123,api_usage,455.17,Usage Revenue,matched
REV001372,TX001396,2024-09-12,CUST0218,professional_services,1355.58,Services Revenue,matched
REV001373,TX001397,2024-09-13,CUST0377,subscription_annual,2507.38,Recurring Revenue,matched
REV001374,TX001398,2024-09-13,CUST0061,professional_services,2950.84,Services Revenue,matched
REV001375,TX001399,2024-09-13,CUST0100,transaction_fee,12.6,Transaction Revenue,matched
REV001376,TX001400,2024-09-13,CUST0307,subscription_monthly,286.97,Recurring Revenue,matched
REV001377,TX001401,2024-09-13,CUST0354,subscription_annual,956.8,Recurring Revenue,matched
REV001378,TX001402,2024-09-13,CUST0393,transaction_fee,129.09,Transaction Revenue,matched
REV001379,TX001403,2024-09-13,CUST0204,subscription_monthly,74.58,Recurring Revenue,matched
REV001380,TX001404,2024-09-13,CUST0258,transaction_fee,128.24,Transaction Revenue,matched
REV001381,TX001405,2024-09-14,CUST0486,transaction_fee,2.97,Transaction Revenue,matched
REV001382,TX001406,2024-09-14,CUST0005,subscription_monthly,167.18,Recurring Revenue,matched
REV001383,TX001407,2024-09-14,CUST0446,subscription_annual,2367.49,Recurring Revenue,matched
REV001384,TX001408,2024-09-15,CUST0197,transaction_fee,140.28,Transaction Revenue,matched
REV001385,TX001409,2024-09-15,CUST0180,subscription_annual,2744.85,Recurring Revenue,matched
REV001386,TX001410,2024-09-15,CUST0342,subscription_monthly,250.3,Recurring Revenue,matched
REV001387,TX001411,2024-09-15,CUST0133,subscription_monthly,268.81,Recurring Revenue,matched
REV001388,TX001412,2024-09-15,CUST0443,subscription_monthly,82.79,Recurring Revenue,matched
REV001389,TX001413,2024-09-15,CUST0324,api_usage,145.67,Usage Revenue,matched
REV001390,TX001414,2024-09-15,CUST0253,subscription_monthly,107.02,Recurring Revenue,matched
REV001391,TX001415,2024-09-16,CUST0265,transaction_fee,57.18,Transaction Revenue,matched
REV001392,TX001416,2024-09-16,CUST0093,subscription_monthly,135.2,Recurring Revenue,matched
REV001393,TX001417,2024-09-16,CUST0150,subscription_monthly,176.03,Recurring Revenue,matched
REV001394,TX001419,2024-09-17,CUST0138,transaction_fee,104.0,Transaction Revenue,matched
REV001395,TX001420,2024-09-17,CUST0208,subscription_monthly,74.24,Recurring Revenue,matched
REV001396,TX001421,2024-09-17,CUST0490,subscription_annual,1127.83,Recurring Revenue,matched
REV001397,TX001422,2024-09-17,CUST0125,subscription_monthly,164.9,Recurring Revenue,matched
REV001398,TX001423,2024-09-17,CUST0234,subscription_annual,2440.39,Recurring Revenue,matched
REV001399,TX001424,2024-09-17,CUST0061,transaction_fee,111.18,Transaction Revenue,matched
REV001400,TX001425,2024-09-18,CUST0307,subscription_monthly,203.29,Recurring Revenue,matched
REV001401,TX001426,2024-09-18,CUST0266,subscription_monthly,71.06,Recurring Revenue,matched
REV001402,TX001427,2024-09-18,CUST0134,subscription_monthly,176.7,Recurring Revenue,matched
REV001403,TX001428,2024-09-18,CUST0318,api_usage,48.29,Usage Revenue,matched
REV001404,TX001430,2024-09-18,CUST0389,subscription_monthly,140.65,Recurring Revenue,matched
REV001405,TX001431,2024-09-18,CUST0378,transaction_fee,6.93,Transaction Revenue,matched
REV001406,TX001432,2024-09-19,CUST0454,subscription_monthly,102.98,Recurring Revenue,matched
REV001407,TX001433,2024-09-19,CUST0191,subscription_monthly,287.03,Recurring Revenue,matched
REV001408,TX001434,2024-09-20,CUST0379,transaction_fee,143.09,Transaction Revenue,matched
REV001409,TX001435,2024-09-20,CUST0440,api_usage,179.4,Usage Revenue,matched
REV001410,TX001436,2024-09-20,CUST0187,professional_services,693.95,Services Revenue,matched
REV001411,TX001437,2024-09-20,CUST0319,subscription_annual,773.56,Recurring Revenue,matched
REV001412,TX001438,2024-09-20,CUST0367,subscription_monthly,134.9,Recurring Revenue,matched
REV001413,TX001439,2024-09-20,CUST0089,transaction_fee,142.22,Transaction Revenue,matched
REV001414,TX001440,2024-09-20,CUST0187,subscription_monthly,67.12,Recurring Revenue,matched
REV001415,TX001441,2024-09-20,CUST0307,subscription_annual,2351.49,Recurring Revenue,matched
REV001416,TX001442,2024-09-20,CUST0434,subscription_monthly,58.34,Recurring Revenue,matched
REV001417,TX001443,2024-09-20,CUST0132,transaction_fee,147.21,Transaction Revenue,matched
REV001418,TX001444,2024-09-20,CUST0360,subscription_monthly,132.04,Recurring Revenue,matched
REV001419,TX001445,2024-09-21,CUST0123,subscription_monthly,238.31,Recurring Revenue,matched
REV001420,TX001446,2024-09-21,CUST0048,api_usage,174.58,Usage Revenue,matched
REV001421,TX001447,2024-09-21,CUST0288,subscription_monthly,198.47,Recurring Revenue,matched
REV001422,TX001448,2024-09-22,CUST0376,subscription_annual,808.44,Recurring Revenue,matched
REV001423,TX001449,2024-09-22,CUST0179,subscription_monthly,68.43,Recurring Revenue,matched
REV001424,TX001450,2024-09-22,CUST0180,subscription_monthly,282.28,Recurring Revenue,matched
REV001425,TX001451,2024-09-22,CUST0099,subscription_monthly,276.76,Recurring Revenue,matched
REV001426,TX001452,2024-09-23,CUST0330,subscription_monthly,268.62,Recurring Revenue,matched
REV001427,TX001453,2024-09-23,CUST0034,api_usage,314.59,Usage Revenue,matched
REV001428,TX001454,2024-09-23,CUST0420,subscription_monthly,247.23,Recurring Revenue,matched
REV001429,TX001455,2024-09-23,CUST0070,professional_services,810.67,Services Revenue,matched
REV001430,TX001456,2024-09-23,CUST0171,subscription_annual,1193.93,Recurring Revenue,matched
REV001431,TX001457,2024-09-23,CUST0366,subscription_annual,1137.0,Recurring Revenue,matched
REV001432,TX001458,2024-09-23,CUST0272,subscription_annual,2006.24,Recurring Revenue,matched
REV001433,TX001459,2024-09-24,CUST0059,subscription_annual,1251.09,Recurring Revenue,matched
REV001434,TX001460,2024-09-24,CUST0181,transaction_fee,23.13,Transaction Revenue,matched
REV001435,TX001461,2024-09-24,CUST0019,subscription_monthly,190.05,Recurring Revenue,matched
REV001436,TX001462,2024-09-24,CUST0226,subscription_monthly,248.88,Recurring Revenue,matched
REV001437,TX001464,2024-09-24,CUST0095,api_usage,70.47,Usage Revenue,matched
REV001438,TX001465,2024-09-24,CUST0369,api_usage,102.36,Usage Revenue,matched
REV001439,TX001466,2024-09-24,CUST0297,subscription_annual,931.2,Recurring Revenue,matched
REV001440,TX001467,2024-09-25,CUST0081,transaction_fee,45.68,Transaction Revenue,matched
REV001441,TX001468,2024-09-25,CUST0175,subscription_annual,2025.55,Recurring Revenue,matched
REV001442,TX001469,2024-09-25,CUST0222,subscription_annual,1912.55,Recurring Revenue,matched
REV001443,TX001470,2024-09-25,CUST0103,subscription_monthly,216.94,Recurring Revenue,matched
REV001444,TX001471,2024-09-26,CUST0054,subscription_annual,1268.76,Recurring Revenue,matched
REV001445,TX001472,2024-09-26,CUST0183,subscription_monthly,251.48,Recurring Revenue,matched
REV001446,TX001473,2024-09-26,CUST0351,subscription_monthly,84.1,Recurring Revenue,matched
REV001447,TX001474,2024-09-26,CUST0403,api_usage,237.18,Usage Revenue,matched
REV001448,TX001475,2024-09-26,CUST0318,subscription_monthly,245.25,Recurring Revenue,matched
REV001449,TX001476,2024-09-27,CUST0355,subscription_monthly,77.64,Recurring Revenue,matched
REV001450,TX001477,2024-09-27,CUST0349,subscription_monthly,58.66,Recurring Revenue,matched
REV001451,TX001478,2024-09-27,CUST0443,api_usage,442.42,Usage Revenue,matched
REV001452,TX001480,2024-09-27,CUST0068,subscription_annual,2136.45,Recurring Revenue,matched
REV001453,TX001481,2024-09-27,CUST0028,transaction_fee,4.78,Transaction Revenue,matched
REV001454,TX001482,2024-09-28,CUST0274,transaction_fee,103.82,Transaction Revenue,matched
REV001455,TX001483,2024-09-28,CUST0282,subscription_monthly,114.35,Recurring Revenue,matched
REV001456,TX001484,2024-09-28,CUST0360,transaction_fee,9.31,Transaction Revenue,matched
REV001457,TX001485,2024-09-29,CUST0403,transaction_fee,91.86,Transaction Revenue,matched
REV001458,TX001486,2024-09-29,CUST0311,transaction_fee,36.88,Transaction Revenue,matched
REV001459,TX001487,2024-09-29,CUST0119,subscription_monthly,133.44,Recurring Revenue,matched
REV001460,TX001488,2024-09-29,CUST0380,api_usage,44.89,Usage Revenue,matched
REV001461,TX001489,2024-09-29,CUST0441,subscription_annual,687.34,Recurring Revenue,matched
REV001462,TX001490,2024-09-29,CUST0134,subscription_monthly,109.45,Recurring Revenue,matched
REV001463,TX001491,2024-09-29,CUST0129,subscription_annual,532.35,Recurring Revenue,matched
REV001464,TX001492,2024-09-30,CUST0008,subscription_monthly,274.92,Recurring Revenue,matched
REV001465,TX001493,2024-09-30,CUST0481,subscription_monthly,30.63,Recurring Revenue,matched
REV001466,TX001494,2024-09-30,CUST0051,transaction_fee,73.1,Transaction Revenue,matched
REV001467,TX001495,2024-09-30,CUST0491,subscription_monthly,62.28,Recurring Revenue,matched
REV001468,TX001496,2024-09-30,CUST0341,subscription_annual,1120.73,Recurring Revenue,matched
REV001469,TX001497,2024-10-01,CUST0472,subscription_annual,2790.36,Recurring Revenue,matched
REV001470,TX001498,2024-10-01,CUST0281,subscription_monthly,72.66,Recurring Revenue,matched
REV001471,TX001499,2024-10-01,CUST0175,professional_services,4846.25,Services Revenue,matched
REV001472,TX001500,2024-10-01,CUST0183,subscription_monthly,84.56,Recurring Revenue,matched
REV001473,TX001501,2024-10-02,CUST0192,subscription_monthly,229.22,Recurring Revenue,matched
REV001474,TX001502,2024-10-03,CUST0249,subscription_monthly,176.6,Recurring Revenue,matched
REV001475,TX001503,2024-10-03,CUST0235,subscription_monthly,267.81,Recurring Revenue,matched
REV001476,TX001504,2024-10-03,CUST0083,subscription_monthly,178.58,Recurring Revenue,matched
REV001477,TX001505,2024-10-03,CUST0093,transaction_fee,80.65,Transaction Revenue,matched
REV001478,TX001506,2024-10-03,CUST0373,professional_services,1379.56,Services Revenue,matched
REV001479,TX001507,2024-10-03,CUST0394,subscription_monthly,73.88,Recurring Revenue,matched
REV001480,TX001508,2024-10-03,CUST0312,transaction_fee,137.56,Transaction Revenue,matched
REV001481,TX001509,2024-10-04,CUST0268,transaction_fee,49.85,Transaction Revenue,matched
REV001482,TX001510,2024-10-04,CUST0417,transaction_fee,56.44,Transaction Revenue,matched
REV001483,TX001511,2024-10-04,CUST0120,subscription_annual,2341.52,Recurring Revenue,matched
REV001484,TX001512,2024-10-05,CUST0071,subscription_monthly,120.48,Recurring Revenue,matched
REV001485,TX001513,2024-10-05,CUST0017,subscription_monthly,286.06,Recurring Revenue,matched
REV001486,TX001514,2024-10-06,CUST0253,transaction_fee,110.95,Transaction Revenue,matched
REV001487,TX001515,2024-10-06,CUST0445,transaction_fee,91.21,Transaction Revenue,amount_mismatch
REV001488,TX001516,2024-10-06,CUST0122,subscription_monthly,266.84,Recurring Revenue,matched
REV001489,TX001517,2024-10-06,CUST0380,subscription_monthly,42.39,Recurring Revenue,matched
REV001490,TX001518,2024-10-06,CUST0010,api_usage,132.25,Usage Revenue,matched
REV001491,TX001519,2024-10-06,CUST0287,transaction_fee,70.29,Transaction Revenue,matched
REV001492,TX001520,2024-10-06,CUST0316,professional_services,1521.4,Services Revenue,matched
REV001493,TX001521,2024-10-07,CUST0326,transaction_fee,111.84,Transaction Revenue,matched
REV001494,TX001522,2024-10-07,CUST0273,subscription_monthly,277.19,Recurring Revenue,matched
REV001495,TX001523,2024-10-07,CUST0306,subscription_annual,1434.18,Recurring Revenue,matched
REV001496,TX001524,2024-10-07,CUST0293,transaction_fee,51.98,Transaction Revenue,matched
REV001497,TX001525,2024-10-08,CUST0210,subscription_monthly,288.62,Recurring Revenue,matched
REV001498,TX001526,2024-10-30,CUST0446,subscription_annual,1491.1,Recurring Revenue,period_shift
REV001499,TX001527,2024-10-08,CUST0218,transaction_fee,73.87,Transaction Revenue,matched
REV001500,TX001528,2024-10-08,CUST0241,subscription_monthly,123.95,Recurring Revenue,matched
REV001501,TX001529,2024-10-08,CUST0374,transaction_fee,136.52,Transaction Revenue,matched
REV001502,TX001530,2024-10-08,CUST0464,subscription_annual,1826.18,Recurring Revenue,matched
REV001503,TX001531,2024-10-08,CUST0200,professional_services,3929.79,Services Revenue,matched
REV001504,TX001532,2024-10-09,CUST0216,subscription_monthly,248.19,Recurring Revenue,matched
